file,private_vb,that_del,contract,vb_present,pro_2,do_pro,pro_dem,emphatic,pro_1,pro_it,vb_be,sub_conj_caus,disc_particle,pro_nom,hedge,amplifr,wh_ques,mod_poss,coord_conj_cls,wh_cls,prep_final,nn_all,prep,jj_attr,vb_past,pro_3,vb_perfect,vb_public,wh_rel_obj,wh_rel_subj,wh_rel_pipe,coord_conj_phrs,nn_nom,adv_time,adv_place,adv,infinitive,mod_pred,vb_suasive,sub_conj_cond,mod_necess,split_aux,conj_advl,passive_short,passive_by,passive_postnom,sub_conj_othr,th_vb,adv_down,jj_pred,mod_all,conj_all,passive_all,wh_all,wh_rel_all,jj_all,pro_all,vb_have,vb_all,vb_progress,that_rel,wh_comm_vb,wh_att_vb,wh_fact_vb,wh_likely_vb,comm_vb_other,att_vb_other,fact_vb_other,likely_vb_other,jj_att_pred,jj_epist_pred,jj_att_other,jj_epist_other,nn_stance_pp,det_nn_stance,nn_stance_other,all_indef_art,all_def_art,nn_stance_new,nn_common,nn_proper,nn_premod,,,,,,,,,,,,,,,,,,,,,th_vb_comm,th_vb_att,th_vb_fact,th_vb_likely,th_jj_att,th_jj_fact,th_jj_likely,th_nn_nonfact,th_nn_att,th_nn_fact,th_nn_likely,to_vb_speech,to_vb_mental,to_vb_desire,to_vb_effort,to_vb_prob,to_jj_certain,to_jj_able,to_jj_affect,to_jj_ease,to_jj_eval,to_nn_stance_all,advl_nonfact,advl_att,advl_fact,advl_likely,,th_vb_stance_all,th_jj_stance_all,th_nn_stance_all,th_stange_all,to_vb_stance_all,to_jj_stance_all,to_stance_all,advl_stance_all,,,,,,,,,,,,,,ipv_act,tpv_act,tpv_mental,tpv_mental,ipv_occur,pv_copular,pv_aspect,nn_human,nn_process,nn_cog,nn_abstact,nn_concrete,nn_technical,nn_quant,nn_place,nn_group,jj_size,jj_time,jj_color,jj_eval,jj_relation,jj_topic,vb_act,vb_comm,vb_mental,vb_cause,vb_occur,vb_exist,vb_aspect,,dim_1,dim_2,dim_3,dim_4,dim_5,file,tt_ratio,word_length,word_count,individual
guide_2_conversation_e.txt,0,0,0,216.2,27,0,0,0,27,27,0,0,0,0,0,0,27,54.1,27,0,0,243.2,54.1,54.1,0,0,0,0,0,0,0,0,81.1,0,0,54.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1,27,0,27,0,54.1,54.1,0,162.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,108.1,54.1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,27,108.1,0,0,27,0,0,0,0,56.78,-5.73,3.53,-6.61,-3.63,                                  guide_2_conversation_e.txt,8.3,4.8,37,Guide2
guide_2_conversation_j.txt,0,0,0,153.8,128.2,0,25.6,25.6,0,25.6,25.6,0,0,25.6,0,0,0,25.6,0,0,0,102.6,102.6,25.6,0,0,0,0,0,0,0,0,0,0,0,25.6,25.6,25.6,0,25.6,25.6,0,0,0,0,0,0,0,0,51.3,76.9,25.6,0,0,0,102.6,128.2,0,179.5,0,0,0,0,0,0,0,0,0,0,25.6,0,51.3,0,0,0,0,25.6,25.6,0,76.9,0,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,25.6,0,0,0,0,0,0,0,0,51.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.3,0,0,0,0,25.6,0,0,76.9,0,0,0,0,25.6,0,0,34.03,-5.73,-0.48,23.36,-3.63,                                  guide_2_conversation_j.txt,9,4.3,39,Guide3
guide_20_conversation_a.txt,0,0,23.8,107.1,47.6,11.9,0,0,11.9,35.7,23.8,0,23.8,0,0,0,0,35.7,0,0,23.8,250,119,35.7,0,0,0,0,0,0,0,0,11.9,0,11.9,47.6,0,23.8,11.9,0,0,0,0,0,0,0,23.8,0,0,59.5,59.5,23.8,0,0,0,154.8,59.5,0,107.1,0,0,0,0,0,0,11.9,0,0,0,11.9,0,59.5,0,11.9,0,11.9,23.8,59.5,0,202.4,11.9,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,0,11.9,0,23.8,23.8,0,0,0,0,11.9,0,0,11.9,11.9,0,0,0,0,0,0,25.58,-5.73,-4.41,2.9,-3.63,                                 guide_20_conversation_a.txt,15.3,4.3,84,Guide1
guide_20_conversation_e.txt,0,0,21.3,170.2,21.3,0,0,0,42.6,0,0,0,0,0,0,0,21.3,21.3,21.3,0,0,297.9,42.6,148.9,0,21.3,21.3,0,0,0,0,0,63.8,0,0,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,21.3,0,21.3,0,148.9,85.1,21.3,148.9,0,0,0,0,0,0,21.3,0,0,0,0,0,85.1,0,0,0,0,42.6,21.3,0,212.8,0,85.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,0,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,21.3,0,21.3,21.3,0,0,0,0,42.6,21.3,0,0,0,42.6,21.3,0,0,0,0,28.3,-0.69,4.2,-6.61,-3.63,                                 guide_20_conversation_e.txt,10.5,4.1,47,Guide2
guide_20_conversation_j(2).txt,0,0,20.4,163.3,40.8,0,0,20.4,0,61.2,20.4,0,0,0,0,0,0,0,0,0,20.4,183.7,122.4,61.2,0,20.4,0,0,0,0,0,0,0,0,0,40.8,0,20.4,0,20.4,0,0,0,0,0,0,20.4,0,0,0,20.4,40.8,0,0,0,61.2,61.2,0,163.3,0,0,0,0,0,0,0,0,0,0,0,0,61.2,0,0,0,0,40.8,61.2,0,163.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,0,0,0,0,0,0,0,0,0,0,0,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,0,20.4,20.4,0,0,0,0,0,0,0,20.4,0,0,0,0,20.4,0,0,10.51,-4.82,-1.35,7.53,-3.63,                             guide_20_conversation_j (2).txt,10.3,3.8,49,Guide3
guide_20_conversation_j.txt,0,0,0,196.1,58.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.3,117.6,19.6,0,19.6,0,0,0,0,0,0,0,0,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,0,0,0,0,0,78.4,78.4,19.6,196.1,0,19.6,0,0,0,0,0,0,0,0,19.6,0,39.2,39.2,0,0,0,19.6,0,0,215.7,98,58.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,0,0,0,0,0,0,0,19.6,0,0,0,0,0,19.6,0,-13.73,-4.86,-4.79,-6.61,-3.63,                                 guide_20_conversation_j.txt,9,4,51,Guide3
guide_21_conversation_a.txt,0,0,15.4,107.7,46.2,15.4,0,30.8,15.4,15.4,0,0,0,15.4,0,30.8,0,15.4,30.8,0,0,261.5,92.3,61.5,0,0,0,0,0,0,0,0,30.8,0,15.4,15.4,15.4,15.4,15.4,15.4,0,15.4,0,0,0,0,0,0,0,15.4,30.8,46.2,0,0,0,92.3,61.5,15.4,138.5,15.4,0,0,0,0,0,15.4,15.4,0,0,0,0,46.2,0,0,0,15.4,46.2,46.2,0,169.2,46.2,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8,0,0,0,0,0,0,0,0,0,30.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,0,0,15.4,0,0,0,30.8,15.4,0,0,0,0,15.4,15.4,0,15.4,15.4,0,0,0,0,0,0,28.8,-5.73,-2.29,15.17,-3.63,                                 guide_21_conversation_a.txt,13.5,4.1,65,Guide1
guide_21_conversation_e.txt,24.4,0,24.4,158.5,12.2,0,0,12.2,48.8,12.2,0,0,0,12.2,0,0,12.2,12.2,12.2,0,0,280.5,48.8,36.6,0,12.2,0,12.2,0,0,0,0,36.6,0,12.2,73.2,12.2,36.6,0,12.2,0,0,0,0,0,0,0,0,0,0,48.8,24.4,0,12.2,0,85.4,73.2,24.4,170.7,0,0,0,0,0,0,24.4,12.2,12.2,12.2,0,0,24.4,0,0,0,0,0,73.2,0,182.9,61,36.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,36.6,0,0,0,0,0,0,0,12.2,0,0,24.4,12.2,48.8,12.2,0,0,0,0,27.21,-2.93,-4.23,7.65,-3.63,                                 guide_21_conversation_e.txt,16.5,4.2,82,Guide2
guide_21_conversation_j(2).txt,5.7,0,0,102.9,34.3,0,0,0,11.4,5.7,5.7,0,0,5.7,0,5.7,5.7,11.4,11.4,0,0,320,120,62.9,5.7,5.7,0,0,0,0,0,0,28.6,0,22.9,17.1,5.7,0,0,5.7,5.7,0,0,0,0,0,0,0,0,0,17.1,17.1,0,5.7,0,102.9,51.4,11.4,108.6,0,17.1,0,0,0,0,0,0,5.7,0,11.4,0,17.1,0,0,0,0,34.3,40,0,205.7,68.6,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1,0,0,5.7,40,0,5.7,0,0,5.7,0,0,17.1,5.7,5.7,5.7,0,5.7,0,0,1.65,-5.29,-4.74,-1.29,-3.63,                             guide_21_conversation_j (2).txt,30.3,4.3,175,Guide3
guide_21_conversation_j.txt,0,0,0,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.6,142.9,71.4,0,0,0,0,0,0,0,0,71.4,0,0,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.4,0,0,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.3,0,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.4,0,0,0,142.9,0,0,0,0,0,0,0,71.4,0,0,0,0,0,0,0,-32.74,-5.73,1.88,-6.61,-3.63,                                 guide_21_conversation_j.txt,3.5,5.9,14,Guide3
guide_22_conversation_a.txt,0,0,27,202.7,67.6,0,13.5,0,13.5,13.5,0,0,0,13.5,0,0,13.5,27,27,0,0,229.7,27,54.1,0,27,0,0,0,0,0,0,54.1,0,0,0,0,13.5,0,0,27,0,0,13.5,0,0,0,0,0,13.5,67.6,27,13.5,13.5,0,81.1,108.1,54.1,189.2,0,13.5,0,0,0,0,0,0,13.5,0,0,0,27,0,0,0,0,54.1,27,13.5,121.6,27,40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,13.5,0,27,13.5,0,0,0,0,0,0,27,40.5,0,13.5,13.5,0,0,0,0,40.78,-4.53,4.73,9.48,-1.58,                                 guide_22_conversation_a.txt,12.5,4.1,74,Guide1
guide_22_conversation_e.txt,18.5,18.5,0,148.1,18.5,0,0,18.5,18.5,37,18.5,0,0,0,0,0,0,55.6,18.5,0,0,277.8,111.1,0,0,18.5,0,0,0,0,0,0,55.6,0,0,55.6,0,18.5,0,0,0,0,0,37,0,0,0,0,0,18.5,74.1,18.5,37,0,0,37,55.6,0,148.1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,0,0,0,0,0,0,148.1,55.6,55.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,0,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,0,0,18.5,18.5,0,0,0,0,0,0,0,0,0,0,37,0,18.5,0,0,0,0,0,22.43,-4.9,1.68,-2.2,1.99,                                 guide_22_conversation_e.txt,12.5,4.3,54,Guide2
guide_22_conversation_j(2).txt,0,0,0,82,49.2,16.4,0,0,0,0,0,0,0,0,0,0,0,16.4,0,0,0,327.9,131.1,32.8,0,0,0,0,0,0,0,0,49.2,0,32.8,16.4,32.8,0,0,16.4,0,0,0,16.4,0,16.4,16.4,0,0,0,16.4,32.8,32.8,0,0,49.2,49.2,0,131.1,0,0,0,0,0,0,0,0,0,0,0,0,16.4,0,0,0,0,16.4,98.4,0,196.7,65.6,65.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,0,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,0,0,16.4,16.4,0,0,16.4,0,0,16.4,0,0,0,0,32.8,0,16.4,0,0,0,0,0,-9.64,-5.73,-6.19,0.85,4.15,                             guide_22_conversation_j (2).txt,11.8,4,61,Guide3
guide_22_conversation_j.txt,0,0,0,121.2,151.5,0,0,0,30.3,0,30.3,0,0,30.3,0,0,0,0,0,0,0,242.4,30.3,30.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3,0,0,0,0,0,0,0,0,0,30.3,0,30.3,0,0,0,60.6,181.8,30.3,121.2,0,0,0,0,0,0,0,0,0,0,0,0,60.6,0,0,0,0,30.3,30.3,0,181.8,30.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3,0,30.3,0,0,30.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.51,-5.73,0.97,7.17,-3.63,                                 guide_22_conversation_j.txt,7,3.7,33,Guide3
guide_23_conversation_a.txt,10.5,0,21.1,115.8,21.1,0,10.5,10.5,52.6,0,0,0,0,0,0,10.5,0,21.1,10.5,0,0,284.2,84.2,42.1,21.1,42.1,0,0,0,0,0,0,31.6,0,0,31.6,31.6,10.5,21.1,10.5,0,0,0,0,0,0,0,0,0,0,31.6,21.1,0,0,0,63.2,115.8,0,168.4,10.5,0,0,0,0,0,31.6,0,21.1,0,0,0,31.6,0,0,0,0,42.1,31.6,0,221.1,10.5,63.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,10.5,0,0,21.1,21.1,31.6,0,0,0,0,0,0,0,10.5,42.1,31.6,21.1,0,0,0,0,0,3.92,-3.16,1.37,7.48,-3.63,                                 guide_23_conversation_a.txt,18.3,3.9,95,Guide1
guide_23_conversation_j.txt,0,0,0,112.7,14.1,0,0,14.1,14.1,0,0,0,0,0,0,0,0,14.1,0,0,0,338,154.9,0,14.1,0,0,0,0,14.1,0,0,28.2,0,14.1,0,0,0,0,0,0,0,0,14.1,0,14.1,0,0,0,0,14.1,0,28.2,0,14.1,0,28.2,0,140.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,56.3,0,211.3,70.4,56.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,0,0,14.1,0,0,0,28.2,0,0,0,0,0,0,0,0,14.1,0,14.1,0,0,0,0,-12.62,-5.26,5.83,-6.61,3.05,                                 guide_23_conversation_j.txt,13.5,4.2,71,Guide3
guide_24_conversation_a.txt,12.7,0,50.6,158.2,101.3,0,0,12.7,19,25.3,12.7,0,0,0,0,6.3,6.3,12.7,31.6,0,0,196.2,69.6,38,0,19,0,0,0,0,0,0,19,0,12.7,19,12.7,38,6.3,19,6.3,6.3,0,0,6.3,0,0,0,6.3,6.3,57,50.6,6.3,6.3,0,63.3,139.2,6.3,177.2,0,0,0,0,0,0,12.7,0,12.7,0,0,0,25.3,0,6.3,0,0,12.7,69.6,0,158.2,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,12.7,0,12.7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,6.3,6.3,12.7,12.7,0,0,0,0,0,6.3,0,12.7,12.7,31.6,6.3,0,6.3,0,0,28.35,-4.88,-2.51,18.65,1.24,                                 guide_24_conversation_a.txt,25,4.2,158,Guide1
guide_24_conversation_j.txt,0,0,0,137.9,34.5,0,0,0,17.2,17.2,34.5,0,0,0,0,0,0,0,0,0,0,327.6,34.5,103.4,17.2,0,0,0,0,0,0,0,34.5,0,0,17.2,17.2,34.5,17.2,0,0,0,0,17.2,0,0,0,0,0,0,34.5,0,17.2,0,0,120.7,51.7,0,155.2,0,0,0,0,0,0,17.2,0,0,0,17.2,0,34.5,0,0,0,0,0,34.5,0,224.1,69,86.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,0,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,0,0,0,34.5,0,0,0,0,17.2,0,0,0,17.2,17.2,0,0,0,0,0,-12.58,-5.16,2.39,7.17,-1.01,                                 guide_24_conversation_j.txt,13.8,4.4,58,Guide3
guide_25_conversation_a.txt,20.4,0,0,142.9,40.8,0,0,20.4,0,20.4,0,0,0,0,0,0,0,0,20.4,0,0,265.3,81.6,40.8,0,0,0,0,0,0,0,0,0,0,20.4,81.6,0,0,0,0,0,0,20.4,0,0,0,0,0,0,20.4,0,20.4,0,0,0,81.6,40.8,0,142.9,0,20.4,0,0,0,0,0,0,20.4,0,0,0,40.8,0,0,0,20.4,20.4,40.8,0,244.9,20.4,40.8,20.4,0,0,0,0,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,0,0,0,40.8,0,0,0,0,0,0,0,0,0,20.4,0,0,20.4,0,0,-1.05,-5.73,-9.67,-6.61,9.13,                                 guide_25_conversation_a.txt,10,4.2,49,Guide1
guide_3_conversation_a(2).txt,12,0,12,120.5,36.1,0,0,0,24.1,0,0,0,0,0,0,0,0,12,12,0,0,301.2,120.5,48.2,12,0,0,0,0,0,0,0,36.1,12,12,84.3,0,0,0,12,0,12,12,12,0,12,0,12,24.1,0,12,24.1,24.1,0,0,48.2,60.2,12,132.5,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,12,48.2,0,180.7,60.2,36.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,24.1,0,12,0,0,0,0,0,0,12,0,0,0,12,12,0,0,0,0,-10.91,-5.33,-8.29,3.69,9.62,                              guide_3_conversation_a (2).txt,16.3,4.5,83,Guide1
guide_3_conversation_a.txt,23,0,34.5,160.9,57.5,0,0,11.5,23,11.5,0,0,0,0,0,0,11.5,11.5,11.5,0,0,298.9,114.9,11.5,11.5,23,0,0,0,11.5,0,0,11.5,11.5,11.5,0,0,23,0,11.5,0,0,0,11.5,0,0,0,11.5,0,0,34.5,23,11.5,11.5,11.5,34.5,103.4,23,149.4,0,11.5,0,0,0,0,0,0,23,0,11.5,0,34.5,0,0,0,0,46,46,0,183.9,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,11.5,11.5,0,23,23,0,0,0,0,0,0,0,0,11.5,23,11.5,0,23,0,0,20.91,-4.33,0.85,4.09,-1.88,                                  guide_3_conversation_a.txt,16,3.9,87,Guide1
guide_3_conversation_e.txt,0,0,6.8,123.3,41.1,0,6.8,0,27.4,6.8,0,0,0,0,0,0,0,0,20.5,0,0,274,137,47.9,0,0,0,0,0,0,0,0,13.7,6.8,6.8,61.6,13.7,27.4,0,20.5,0,6.8,0,0,0,0,13.7,0,0,6.8,27.4,54.8,0,0,0,61.6,68.5,13.7,130.1,0,0,0,0,0,0,6.8,0,0,0,6.8,0,6.8,0,0,0,6.8,27.4,34.2,0,178.1,75.3,27.4,6.8,0,0,6.8,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,0,0,0,0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,13.7,0,13.7,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,0,0,6.8,0,0,20.5,6.8,0,0,0,0,0,13.7,0,47.9,0,13.7,0,0,6.8,0,0,-9.94,-5.73,-5.55,12,-3.63,                                  guide_3_conversation_e.txt,21.3,4.1,146,Guide2
guide_3_conversation_j.txt,0,0,0,128.2,42.7,0,0,0,17.1,8.5,0,0,0,0,0,0,8.5,8.5,8.5,0,0,307.7,51.3,59.8,0,0,0,8.5,0,0,0,0,17.1,0,0,34.2,25.6,17.1,0,17.1,0,0,0,0,0,0,0,0,0,0,25.6,25.6,0,8.5,0,68.4,59.8,17.1,145.3,8.5,8.5,0,0,0,0,8.5,0,0,0,17.1,0,42.7,8.5,0,0,8.5,8.5,17.1,0,196.6,94,34.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,0,0,0,0,0,0,8.5,8.5,0,0,0,0,0,0,0,0,0,25.6,8.5,42.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,17.1,0,0,25.6,0,0,17.1,0,0,51.3,0,17.1,0,0,8.5,0,0,4.06,-4.14,0.22,5.23,-3.63,                                  guide_3_conversation_j.txt,21.3,4.2,117,Guide3
guide_4_conversation_e.txt,0,0,27.8,166.7,13.9,0,13.9,0,0,0,13.9,0,0,0,0,0,0,0,0,0,0,319.4,111.1,0,0,0,0,0,0,0,0,0,41.7,0,0,0,13.9,13.9,0,13.9,0,0,0,0,0,0,0,0,0,13.9,13.9,13.9,0,0,0,69.4,13.9,0,194.4,0,0,0,0,0,0,13.9,0,0,0,0,0,13.9,0,0,0,0,69.4,55.6,0,138.9,111.1,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,0,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,0,0,13.9,13.9,0,0,0,0,0,0,0,0,0,27.8,13.9,0,0,0,0,-11.05,-5.73,3.87,3.01,-3.63,                                  guide_4_conversation_e.txt,13.3,4.3,72,Guide2
guide_4_conversation_j.txt,0,0,0,173.9,173.9,0,0,0,43.5,0,0,0,0,0,0,0,0,87,0,0,0,173.9,43.5,0,0,0,0,0,0,0,0,0,43.5,0,43.5,0,43.5,0,0,43.5,43.5,0,0,0,0,0,0,0,0,0,130.4,43.5,0,0,0,0,217.4,0,217.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,43.5,0,0,0,0,28.76,-5.73,-8.79,33.86,-3.63,                                  guide_4_conversation_j.txt,5,4,23,Guide3
guide_5_conversation_a.txt,12.2,0,0,146.3,36.6,12.2,0,0,24.4,0,0,0,0,0,0,12.2,0,12.2,0,0,0,329.3,73.2,61,0,24.4,0,0,0,12.2,0,0,36.6,0,0,73.2,0,0,0,0,0,12.2,12.2,0,0,0,0,0,0,0,12.2,0,0,0,12.2,73.2,85.4,12.2,134.1,0,12.2,0,0,0,0,0,0,0,12.2,0,0,12.2,0,0,0,0,36.6,24.4,0,243.9,48.8,61,0,0,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,0,0,0,0,0,0,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6,0,0,0,0,0,0,12.2,0,12.2,0,0,0,0,12.2,12.2,12.2,12.2,0,0,12.2,0,0,-4.78,-4.64,5.45,-1.73,4,                                  guide_5_conversation_a.txt,16,4.5,82,Guide1
